"Probe_ID","Probe_Name"
"U11875_s_at","GB DEF = Interleukin-8 receptor type B (IL8RB) mRNA, splice variant IL8RB4, partial cds"
"X64624_s_at","HOMEOBOX/POU DOMAIN PROTEIN RDC-1"
"U59632_s_at","Cell division control related protein (hCDCrel-1) mRNA"
"L23333_s_at","GB DEF = Corticotropin releasing factor receptor mRNA"
"M27394_s_at","GB DEF = B-lymphocyte cell-surface antigen B1 (CD20)"
"M60974_s_at","DDIT1 DNA-damage-inducible transcript 1"
"L24774_s_at","DCI Dodecenoyl-Coenzyme A delta isomerase (3,2 trans-enoyl-Coenzyme A isomerase)"
"L25931_s_at","LBR Lamin B receptor"
"S69265_s_at","Neuron-specific RNA recognition motifs (RRMs)-containing protein [human, hippocampus, mRNA, 1992 nt]"
"M96995_s_at","GRB2 Growth factor receptor-bound protein 2"
"S77893_s_at","GB DEF = GPSAT=glycophorin SAT [human, peripheral bloods, mRNA Partial, 407 nt]"
"L32831_s_at","PROBABLE G PROTEIN-COUPLED RECEPTOR GPR3"
"S75578_s_at","GB DEF = 4-aminobutyrate aminotransferase [human, neuroblastoma BE cells, mRNA Partial, 1352 nt]"
"U80226_s_at","GB DEF = Gamma-aminobutyric acid transaminase mRNA, partial cds"
"L35249_s_at","ATP6B2 ATPase, H+ transporting, lysosomal (vacuolar proton pump), beta polypeptide, 56/58kD, isoform 2"
"L46720_s_at","Phosphodiesterase I alpha"
"X95097_rna1_s_at","VIP2 receptor"
"L37360_s_at","GB DEF = (clone hEHK1-L) EHK1 receptor tyrosine kinase ligand (EFL-2) mRNA"
"M34458_rna1_s_at","Lamin B gene extracted from Human lamin B mRNA"
"L38490_s_at","ARF4L ADP-ribosylation factor 4-like"
"U32986_s_at","DDB1 Damage-specific DNA binding protein 1 (127 kD)"
"L40386_s_at","DP2 (Humdp2) mRNA"
"U61734_s_at","(clone S31i125) mRNA, 3' end of cds"
"U43185_s_at","STAT5A Signal transducer and activator of transcription 5A"
"M97347_s_at","GCNT1 Glucosaminyl (N-acetyl) transferase 1, core 2 (beta-1,6-N-acetylglucosaminyltransferase)"
"L42374_s_at","PP2A B56-beta mRNA"
"L43575_s_at","(clone EST02946) mRNA"
"L43579_s_at","GB DEF = Clone 110298 map Xq28, mRNA sequence"
"L44140_cds4_s_at","DNL1L gene extracted from Homo sapiens chromosome X region from filamin (FLN) gene to glucose-6-phosphate dehydrogenase (G6PD) gene's"
"L47276_s_at","GB DEF = (cell line HL-60) alpha topoisomerase truncated-form mRNA, 3'UTR"
"Y08765_s_at","ZFM1 protein alternatively spliced product"
"Y08766_s_at","GB DEF = Splicing factor, SF1-Bo isoform"
"X62891_s_at","Mutant coseg gene for vasopressin-neurophysin precursor"
"X05855_s_at","EEF1G Translation elongation factor 1 gamma"
"X07438_s_at","GB DEF = DNA for cellular retinol binding protein (CRBP) exons 3 and 4"
"X02875_s_at","OIAS (2'-5') oligoadenylate synthetase"
"M12959_s_at","TCRA T cell receptor alpha-chain"
"M13560_s_at","PROBABLE PROTEIN DISULFIDE ISOMERASE ER-60 PRECURSOR"
"M13690_s_at","C1NH Complement component 1 inhibitor (angioedema, hereditary)"
"M13829_s_at","PKS PROTO-ONCOGENE SERINE/THREONINE-PROTEIN KINASE"
"M34353_s_at","ROS1 Transmembrane tyrosine-specific protein kinase ROS1"
"M13994_s_at","BCL2 B-cell CLL/lymphoma 2"
"M60891_s_at","GB DEF = Uroporphyrinogen decarboxylase (URO-D) gene, partial cds"
"M14328_s_at","ENO1 Enolase 1, (alpha)"
"M16336_s_at","CD2 CD2 antigen (p50), sheep red blood cell receptor"
"X04602_s_at","IL6 Interleukin 6 (B cell stimulatory factor 2)"
"Y00081_s_at","IL6 Interleukin 6 (B cell stimulatory factor 2)"
"X64072_s_at","SELL Leukocyte adhesion protein beta subunit"
"M36429_s_at","Transducin beta-2 subunit mRNA"
"M16591_s_at","HCK Hemopoietic cell kinase"
"M16652_at","ELA1 Elastase 1, pancreatic (elastase IIA)"
"M16707_rna1_s_at","Histone H4 gene, clone FO108"
"M16750_s_at","PIM1 Pim-1 oncogene"
"M16938_s_at","Homeo box c8 protein, mRNA"
"M28130_rna1_s_at","Interleukin 8 (IL8) gene"
"Y00787_s_at","INTERLEUKIN-8 PRECURSOR"
"M17236_at","HLA CLASS II HISTOCOMPATIBILITY ANTIGEN, DQ(2) ALPHA CHAIN PRECURSOR"
"M17254_s_at","TRANSFORMING PROTEIN ERG"
"Y00414_s_at","TH Tyrosine hydroxylase"
"M18255_cds2_s_at","PRKACB gene (protein kinase C-beta-2) extracted from Human protein kinase C beta 1 and 2 genes, next to last"
"M19508_xpt3_s_at","MPO from  Human myeloperoxidase gene, exons 1-4./ntype=DNA /annot=exon"
"M27783_s_at","ELA2 Elastatse 2, neutrophil"
"M20203_s_at","GB DEF = Neutrophil elastase gene, exon 5"
"M26311_s_at","GB DEF = Cystic fibrosis antigen mRNA"
"M84371_rna1_s_at","CD19 gene"
"M26692_s_at","GB DEF = Lymphocyte-specific protein tyrosine kinase (LCK) gene, exon 1, and downstream promoter region"
"M26730_s_at","GB DEF = Mitochondrial ubiquinone-binding protein (QP) gene, exon 4"
"M22348_s_at","UQCRB Ubiquinol-cytochrome c reductase binding protein"
"M23323_s_at","T-CELL SURFACE GLYCOPROTEIN CD3 EPSILON CHAIN PRECURSOR"
"Z68228_s_at","JUP Junction plakoglobin"
"X95325_s_at","DNA-BINDING PROTEIN A"
"M24485_s_at","SAT Spermidine/spermine N1-acetyltransferase"
"M54915_s_at","PIM1 Pim-1 oncogene"
"U16799_s_at","Na,K-ATPase beta-1 subunit mRNA"
"M31776_s_at","BRAIN NATRIURETIC PEPTIDE PRECURSOR"
"M26041_s_at","HLA-DQA1 MHC class II DQ alpha"
"Z80345_rna1_s_at","SCAD gene, exon 1 and joining features"
"M27504_s_at","GB DEF = Topoisomerase type II (Topo II) mRNA, partial cds"
"X60003_s_at","CAMP-RESPONSE ELEMENT BINDING PROTEIN"
"S72493_s_at","KERATIN, TYPE I CYTOSKELETAL 17"
"M29277_at","CELL SURFACE GLYCOPROTEIN MUC18 PRECURSOR"
"M29277_s_at","CELL SURFACE GLYCOPROTEIN MUC18 PRECURSOR"
"M28882_s_at","CELL SURFACE GLYCOPROTEIN MUC18 PRECURSOR"
"U20734_s_at","JUNB Jun B proto-oncogene"
"Z47055_s_at","GB DEF = Partial cDNA sequence, farnesyl pyrophosphate synthetase like-4"
"M29932_s_at","ADRB3 Adrenergic, beta-3-, receptor"
"M29994_s_at","GB DEF = Alpha-I spectrin gene, exon 12"
"M33493_s_at","Tryptase-III mRNA, 3' end"
"M30448_s_at","GB DEF = Casein kinase II beta subunit mRNA"
"M30703_s_at","Amphiregulin (AR) gene"
"M74587_rna1_s_at","Insulin-like growth factor binding protein (hIGFBP1) gene"
"X97748_s_at","GB DEF = PTX3 gene promotor region"
"M31169_s_at","GB DEF = Propionyl-CoA carboxylase beta-subunit (beta-PCC) gene, partial cds (mutant delta-ATC)"
"M31211_s_at","MYL1 Myosin light chain (alkali)"
"U05681_s_at","Proto-oncogene BCL3 gene"
"M32879_at","CYP11B1 Cytochrome P450 11 beta"
"M32879_s_at","CYP11B1 Cytochrome P450 11 beta"
"M58286_s_at","TNFR1 Tumor necrosis factor receptor 1 (55kD)"
"M34338_s_at","SRM Spermidine synthase"
"S37730_s_at","GB DEF = Insulin-like growth factor binding protein-2 [human, placenta, Genomic, 1342 nt, segment 4 of 4]"
"U50648_s_at","Interferon-inducible RNA-dependent protein kinase (Pkr) gene"
"X13955_s_at","MYL4 Myosin, light polypeptide 4, alkali; atrial, embryonic"
"M36284_s_at","GYPC Glycophorin C (Gerbich blood group)"
"M36542_s_at","POU2F2 POU domain, class 2, transcription factor 2"
"X13810_s_at","POU2F2 POU domain, class 2, transcription factor 2"
"M57731_s_at","GRO2 GRO2 oncogene"
"X53800_s_at","GRO3 GRO3 oncogene"
"M37238_s_at","PLCG2 Phospholipase C, gamma 2 (phosphatidylinositol-specific)"
"M37457_at","Na+,K+ -ATPase catalytic subunit alpha-III isoform gene"
"M38449_s_at","Transforming growth factor-beta mRNA, clone pTGF-beta-trp114"
"M86933_s_at","AMELY Amelogenin (chromosome Y encoded)"
"M55513_s_at","KCNA5 Potassium voltage-gated channel, shaker-related subfamily, member 5"
"M57466_s_at","MHC class II HLA-DP light chain mRNA"
"U16720_rna1_s_at","Interleukin 10 (IL10) gene"
"X13461_s_at","CALMODULIN-RELATED PROTEIN NB-1"
"M58525_s_at","COMT Catechol-O-methyltransferase"
"X52282_s_at","GB DEF = Atrial natriuretic peptide clearance receptor (ANP-C receptor)"
"M60284_s_at","GB DEF = Neurokinin A receptor (NK-2R) gene, exon 5"
"M60483_rna1_s_at","Protein phosphatase-2A catalytic subunit-alpha gene extracted from Human protein phosphatase 2A catalytic subunit-alpha gene"
"X69950_s_at","WT1 Wilms tumor 1"
"M60784_s_at","U1 SMALL NUCLEAR RIBONUCLEOPROTEIN A"
"M61826_s_at","SPECTRIN ALPHA CHAIN"
"M61832_s_at","AHCY S-adenosylhomocysteine hydrolase"
"M62403_s_at","IGFBP4 Insulin-like growth factor-binding protein 4"
"M62628_s_at","GB DEF = Alpha-1 Ig germline C-region membrane-coding region, 3' end"
"M63438_s_at","GLUL Glutamate-ammonia ligase (glutamine synthase)"
"M92843_s_at","ZFP36 Zinc finger protein homologous to Zfp-36 in mouse"
"M63838_s_at","Interferon-gamma induced protein (IFI 16) gene"
"Z26491_s_at","COMT Catechol-O-methyltransferase"
"M72885_rna1_s_at","G0S2 gene extracted from Human GOS2 gene, 5' flank and cds"
"X63131_s_at","PML Probable transcription factor PML {alternative products}"
"M74715_s_at","IDUA Iduronidase, alpha-L-"
"U04285_s_at","LIPA Lipase A, lysosomal acid, cholesterol esterase"
"Z31690_s_at","LIPA Lipase A, lysosomal acid, cholesterol esterase"
"M75715_s_at","EUKARYOTIC PEPTIDE CHAIN RELEASE FACTOR SUBUNIT 1"
"M77348_rna1_s_at","Pmel 17 mRNA"
"X90824_s_at","USF2a & USF2b, clone P2"
"M80397_s_at","POLD1 Polymerase (DNA directed), delta 1, catalytic subunit (125kD)"
"X62083_s_at","RING3 PROTEIN"
"M81181_s_at","ATP1B2 ATPase, Na+/K+ transporting, beta 2 polypeptide"
"M81695_s_at","ITGAX Integrin, alpha X (antigen CD11C (p150), alpha polypeptide)"
"M83652_s_at","PFC Properdin P factor, complement"
"X62534_s_at","HMG2 High-mobility group (nonhistone chromosomal) protein 2"
"M83667_rna1_s_at","NF-IL6-beta protein mRNA"
"S54005_s_at","THYMOSIN BETA-10"
"S57132_s_at","COL16A1 Alpha-1 type XVI collagen"
"X75091_s_at","SET PROTEIN"
"M94172_s_at","N-type calcium channel alpha-1 subunit mRNA"
"Y10141_s_at","GB DEF = DAT1 gene, partial, VNTR"
"X68985_s_at","HLF Hepatic leukemia factor"
"M97796_s_at","ID2 Inhibitor of DNA binding 2, dominant negative helix-loop-helix protein"
"X59303_s_at","VALYL-TRNA SYNTHETASE"
"M98399_s_at","CD36 CD36 antigen (collagen type I receptor, thrombospondin receptor)"
"X66142_s_at","PDE6B Phosphodiesterase 6B, cGMP-specific, rod, beta"
"X57809_s_at","IGL@ Immunoglobulin lambda light chain"
"X65784_s_at","Cellular adhesion regulatory molecule [human, mRNA, 429 nt]"
"S56151_s_at","HMFG"
"S69272_s_at","Cytoplasmic antiproteinase"
"X51362_s_at","DRD2 Dopamine D2 receptor"
"S72024_s_at","EIF5A Eukaryotic translation initiation factor 5A"
"S72503_s_at","HRK1"
"S73885_s_at","TFAP4 Transcription factor AP-4 (activating enhancer-binding protein 4))"
"U31929_s_at","DAX-1"
"U33052_s_at","Lipid-activated, protein kinase PRK2 mRNA"
"S77154_s_at","TINUR"
"S79219_s_at","PCCA Propionyl-coA carboxylase alpha chain"
"S79873_s_at","LAMP2 Lysosome-associated membrane protein 2 {alternative products}"
"S80437_s_at","Fatty acid synthase {3' region} [human, breast and HepG2 cells, mRNA Partial, 2237 nt]"
"X58199_s_at","GB DEF = Beta adducin"
"S81243_s_at","Mitogen induced nuclear orphan receptor (MINOR) mRNA"
"S81264_s_at","GB DEF = Hs-TBX2=T-box gene {T-box region} [human, fetal kidney, mRNA Partial, 283 nt]"
"S82597_rna1_s_at","Description: UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase gene extracted from UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase/GalNAc-transferase {3' region, exon 11} [human, placenta, Genomic, 1902 nt]"
"S83362_s_at","GB DEF = Differentiation-stimulating factor/leukemia inhibitory factor receptor {5' region, exon 1} [human, placenta, Genomic, 1350 nt]"
"U04806_s_at","GB DEF = FLT3/FLK2 ligand mRNA"
"X73358_s_at","HAES-1 mRNA"
"U06155_s_at","GB DEF = Chromosome 1q subtelomeric sequence D1S553"
"U51010_s_at","GB DEF = Nicotinamide N-methyltransferase gene, exon 1 and 5' flanking region"
"U18271_cds3_s_at","Thymopoietin (TMPO) gene"
"U09178_s_at","Dihydropyrimidine dehydrogenase mRNA"
"U09510_s_at","GARS Glycyl-tRNA synthetase"
"U09716_s_at","ERGIC-53 PROTEIN PRECURSOR"
"U09820_s_at","Helicase II (RAD54L) mRNA"
"X75346_s_at","MAP KINASE-ACTIVATED PROTEIN KINASE 2"
"X91911_s_at","Glioma pathogenesis-related protein (GliPR) mRNA"
"X84213_s_at","Bak protein mRNA"
"X74301_s_at","MHC CLASS II TRANSACTIVATOR CIITA"
"U19252_s_at","GT334 protein (GT334) gene mRNA"
"U22431_s_at","MOP1 mRNA"
"U22970_rna1_s_at","6-16 gene (interferon-inducible peptide precursor) extracted from Human interferon-inducible peptide (6-16) gene"
"U23852_s_at","GB DEF = T-lymphocyte specific protein tyrosine kinase p56lck (lck) abberant mRNA"
"U25034_s_at","Neuronatin alpha mRNA"
"U26173_s_at","BZIP protein NF-IL3A (IL3BP1) mRNA"
"U26266_s_at","DHPS Deoxyhypusine synthase"
"U26312_s_at","Heterochromatin protein HP1Hs-gamma mRNA"
"U75276_s_at","TFIIB related factor hBRF (HBRF) mRNA"
"Z50115_s_at","Thimet oligopeptidase (metalloproteinase)"
"U30827_s_at","Splicing factor SRp40-1 (SRp40) mRNA"
"U45328_s_at","UBE2I Ubiquitin-conjugating enzyme E2I (homologous to yeast UBC9)"
"U31903_s_at","CREB-RP (creb-rp) mRNA"
"U41068_cds2_s_at","Retinoid X receptor beta (RXRbeta) gene, partial 3' transcript, and collagen alpha2(XI) (COL11A2) gene"
"U32674_s_at","GB DEF = Orphan receptor GPR9 (GPR9) gene, partial cds"
"U43203_s_at","TTF1 Transcription termination factor, RNA polymerase I"
"X82850_s_at","TTF1 Transcription termination factor, RNA polymerase I"
"U67092_s_at","GB DEF = Ataxia-telangiectasia locus protein (ATM) gene, exons 1a, 1b, 2, 3 and 4, partial cds"
"X85116_rna1_s_at","Epb72 gene exon 1"
"U33936_s_at","GB DEF = Adenosine kinase mRNA"
"U35835_s_at","DNA-PK mRNA, partial cds"
"U36759_s_at","Pre-T cell receptor alpha-type chain precursor, mRNA"
"Z69030_s_at","PPP2R4 Protein phosphatase 2A, regulatory subunit B' alpha-1"
"X85137_s_at","Kinesin-related protein"
"U76366_s_at","TCOF1 Treacher Collins syndrome susceptibility protein"
"U41315_rna1_s_at","Ring zinc-finger protein (ZNF127-Xp) gene and 5' flanking sequence"
"U41767_s_at","Metargidin precursor mRNA"
"X96506_s_at","NC2 alpha subunit"
"U51333_s_at","HK3 Hexokinase 3 (white cell)"
"U43189_s_at","Ets transcription factors NERF-1a and NERF-1b (NERF-1a,b) mRNA"
"U43916_s_at","B4B"
"U44799_s_at","U1-snRNP binding protein homolog mRNA"
"U45448_s_at","P2x1 receptor mRNA"
"U47686_s_at","Signal transducer and activator of transcription Stat5B mRNA"
"U49020_cds2_s_at","MEF2A gene (myocyte-specific enhancer factor 2A, C9 form) extracted from Human myocyte-specific enhancer factor 2A (MEF2A) gene, first coding"
"Z49148_s_at","Enhancer of rudimentary homolog mRNA"
"U49835_s_at","CHIT1 Chitinase 1"
"U52077_s_at","GB DEF = Mariner1 transposase gene, complete consensus sequence"
"U52696_s_at","GB DEF = Adrenal Creb-rp homolog (Creb-rp), and tenascin-X (XB), partial cds, mRNA"
"Z54367_s_at","GB DEF = Plectin"
"U54644_s_at","TUB Tubby (mouse) homolog"
"U66711_rna1_s_at","Ly-6-related protein (9804) gene"
"U57971_s_at","Calcium ATPase isoform 3x/a mRNA"
"U59831_rna1_s_at","Transcription factor, forkhead related activator 4 (FREAC-4) gene"
"U69140_s_at","RPS26 Ribosomal protein S26"
"U61276_s_at","Transmembrane protein Jagged 1 (HJ1) mRNA"
"U67122_s_at","Ubiquitin-homology domain protein PIC1 mRNA"
"U61397_s_at","Ubiquitin-homology domain protein PIC1 mRNA"
"U79261_s_at","Clone 23959 mRNA, partial cds"
"X56687_s_at","Ribosomal RNA upstream binding transcription factor (UBTF) gene, partial cds"
"X00437_s_at","TCRB T-cell receptor, beta cluster"
"U70064_s_at","Lysosomal trafficking regulator (LYST) mRNA, partial cds"
"Z48501_s_at","GB DEF = Polyadenylate binding protein II"
"U69126_s_at","FUSE binding protein 2 (FBP2) mRNA, partial cds"
"U70439_s_at","PHAPI2b protein"
"U72509_s_at","GB DEF = Alternatively spliced B8 (B7) mRNA, partial sequence"
"U72936_s_at","X-LINKED HELICASE II"
"U73477_s_at","HLA-DR ASSOCIATED PROTEIN I"
"Y09392_s_at","WSL-LR, WSL-S1 and WSL-S2 proteins"
"U79528_s_at","Sigma receptor mRNA"
"U76764_s_at","CD97 CD97 antigen (leucocyte antigen)"
"U82108_s_at","SIP-1 mRNA"
"U83598_at","Death domain receptor 3 soluble form (DDR3) mRNA, partial cds"
"U86759_s_at","GB DEF = Netrin-2 like protein (NTN2l) mRNA"
"U90543_s_at","Butyrophilin (BTF1) mRNA"
"U90552_s_at","Butyrophilin (BTF5) mRNA"
"X12530_s_at","CD20 RECEPTOR"
"X65965_s_at","GB DEF = SOD-2 gene for manganese superoxide dismutase"
"X15729_s_at","P68 PROTEIN"
"X70944_s_at","PTB-ASSOCIATED SPLICING FACTOR"
"X53296_s_at","IL1RN Interleukin 1 receptor antagonist"
"X61755_rna1_s_at","HOX3D gene for homeoprotein HOX3D"
"X53390_s_at","NUCLEOLAR TRANSCRIPTION FACTOR 1"
"X55037_s_at","GATA3 GATA-binding protein 3"
"Y00451_s_at","ALAS1 Aminolevulinate, delta-, synthase 1"
"X58431_rna2_s_at","HOX 2.2 gene extracted from Human Hox2.2 gene for a homeobox protein"
"X59932_s_at","CSK C-src tyrosine kinase"
"X74874_rna1_s_at","RNA polymerase II largest subunit gene extracted from H.sapiens gene for RNA pol II largest subunit, exon 1"
"X83492_at","GB DEF = Fas/Apo-1 (clone pCRTM11-Fasdelta(4,7))"
"X89101_s_at","GB DEF = Fas (Apo-1, CD95)"
"X66276_s_at","MYBPC1 Myosin-binding protein C, slow-type"
"Z25521_s_at","GB DEF = Integrin associated protein mRNA,"
"X76223_s_at","GB DEF = MAL gene exon 4"
"X79200_at","GB DEF = SYT-SSX, synovial sarcoma translocation junction"
"X97267_rna1_s_at","LPAP gene"
"X82206_s_at","ALPHA-CENTRACTIN"
"Z49825_s_at","HEPATOCYTE NUCLEAR FACTOR 4"
"Z69043_s_at","mRNA translocon-associated protein delta subunit precursor"
"X90846_at","MST1 Macrophage stimulating 1 (hepatocyte growth factor-like)"
"X98534_s_at","VASP gene, exons 4 to 13"
"Z11899_s_at","POU5F1 Octamer binding protein 3"
"Z35402_rna1_s_at","Gene encoding E-cadherin, exon 3 and joined CDS"
"AF000424_s_at","LST1 mRNA, cLST1/E splice variant"
"U46006_s_at","GB DEF = Smooth muscle LIM protein (h-SmLIM) mRNA"
"HG3546-HT3744_s_at","Pre-Mrna Splicing Factor Sf2p33, Alt. Splice Form 1"
"K02882_cds1_s_at","IGHD gene (immunoglobulin delta-chain) extracted from Human germline IgD chain gene, C-region, C-delta-1 domain"
"M36430_s_at","GNB1 Guanine nucleotide binding protein (G protein), beta polypeptide 1"
"M95936_s_at","AKT2 V-akt murine thymoma viral oncogene homolog 2"
"S82297_at","BETA-2-MICROGLOBULIN PRECURSOR"
"X89399_s_at","Ins(1,3,4,5)P4-binding protein"
"M21305_at","GB DEF = Alpha satellite and satellite 3 junction DNA sequence"
"HG2147-HT2217_r_at","Mucin 3, Intestinal (Gb:M55405)"
"HG2239-HT2324_r_at","Potassium Channel Protein (Gb:Z11585)"
"HG3033-HT3194_r_at","Spliceosomal Protein Sap 62"
"HG3565-HT3768_r_at","Zinc Finger Protein (Gb:M88357)"
"HG4557-HT4962_at","Small Nuclear Ribonucleoprotein U1, 1snrp"
"HG4557-HT4962_r_at","Small Nuclear Ribonucleoprotein U1, 1snrp"
"L11672_at","ZNF91 Zinc finger protein 91 (HPF7, HTF10)"
"L11672_r_at","ZNF91 Zinc finger protein 91 (HPF7, HTF10)"
"M21388_r_at","GB DEF = Unproductively rearranged Ig mu-chain mRNA V-region (VD), 5' end, clone mu-3A1A"
"M55422_at","Krueppel-related zinc finger protein (H-plk) mRNA"
"U57341_at","GB DEF = Neurofilament triplet L protein mRNA, partial cds"
"U90546_at","Butyrophilin (BTF4) mRNA"
"X87344_cds10_at","DMA gene extracted from H.sapiens DMA, DMB, HLA-Z1, IPP2, LMP2, TAP1, LMP7, TAP2, DOB, DQB2 and RING8, 9, 13 and 14 genes"
"X87344_cds10_r_at","DMA gene extracted from H.sapiens DMA, DMB, HLA-Z1, IPP2, LMP2, TAP1, LMP7, TAP2, DOB, DQB2 and RING8, 9, 13 and 14 genes"
"X94563_xpt2_r_at","Exon 1b; used only in type 2 transcripts from  H.sapiens dbi/acbp gene exon 1 & 2./ntype=DNA /annot=exon"
"Z46632_r_at","PDE4C Phosphodiesterase 4C, cAMP-specific (dunce (Drosophila)-homolog phosphodiesterase E1)"
"AF001359_f_at","GB DEF = DNA mismatch repair protein (hMLH1) mRNA, alternatively spliced, partial cds"
"HG2148-HT2218_f_at","Mucin 3, Intestinal (Gb:M55406)"
"HG3236-HT3413_f_at","Neurofibromatosis 2 Tumor Suppressor (Gb:L27065)"
"HG3576-HT3779_f_at","Major Histocompatibility Complex, Class Ii Beta W52"
"HG3597-HT3800_f_at","Major Histocompatibility Complex, Class I (Gb:X12432)"
"HG3921-HT4191_f_at","Homeotic Protein C6, Class I"
"HG688-HT688_f_at","Major Histocompatibility Complex, Class Ii, Dr Beta 2 (Gb:X65561)"
"J02982_f_at","GYPB Glycophorin B"
"J03801_f_at","LYZ Lysozyme"
"M19045_f_at","LYZ Lysozyme"
"X14008_rna1_f_at","Lysozyme gene (EC 3.2.1.17)"
"X59244_f_at","ZNF43 Zinc finger protein 43 (HTF6)"
"D17793_at","DDH1 Dihydrodiol dehydrogenase"
"D38024_at","GB DEF = Facioscapulohumeral muscular dystrophy (FSHD) gene region, D4Z4 tandem repeat unit"
"D49728_at","NAK1 mRNA for DNA binding protein"
"HG1980-HT2023_at","Tubulin, Beta 2"
"HG3636-HT3846_at","Myosin, Heavy Polypeptide 9, Non-Muscle"
"HG4322-HT4592_at","Tubulin, Beta"
"HG4593-HT4998_at","Sodium Channel 1"
"HG881-HT881_at","Mucin 6, Gastric (Gb:L07518)"
"L05187_at","GB DEF = Small proline-rich protein 1 (SPRR1A) gene"
"L08010_at","Regenerating protein I beta"
"L13740_at","HMR Hormone receptor (growth factor-inducible nuclear protein N10)"
"M10942_at","Metallothionein-Ie gene (hMT-Ie)"
"M12125_at","Skeletal beta-tropomyosin"
"M13485_at","Metallothionein I-B gene"
"M30838_at","PULMONARY SURFACTANT-ASSOCIATED PROTEIN A PRECURSOR"
"M31523_at","TCF3 Transcription factor 3 (E2A immunoglobulin enhancer binding factors E12/E47)"
"M31932_at","FCGR2A Fc fragment of IgG, low affinity IIa, receptor for (CD32)"
"M32578_at","HLA-DRB1 Major histocompatibility complex, class II, DR beta 1"
"M60746_at","GB DEF = Histone H3.1 (H1F3) gene"
"M99439_at","GB DEF = Transducin-like enhancer protein (TLE4) mRNA, 3' end"
"S72043_rna1_at","GIF=growth inhibitory factor [human, brain, Genomic, 2015 nt]"
"U01317_cds4_at","Delta-globin gene extracted from Human beta globin region on chromosome 11"
"U03858_at","FLT3LG Fms-related tyrosine kinase 3 ligand"
"U19765_at","CELLULAR NUCLEIC ACID BINDING PROTEIN"
"U24685_at","GB DEF = Anti-B cell autoantibody IgM heavy chain variable V-D-J region (VH4) gene, clone E11, VH4-63 non-productive rearrangement"
"U25975_at","Serine kinase (hPAK65) mRNA, partial cds"
"U27460_at","Uridine diphosphoglucose pyrophosphorylase mRNA"
"U28014_at","ICH-2 PROTEASE PRECURSOR"
"U40279_at","GB DEF = Beta-2 integrin alphaD subunit (ITGAD) gene, exons 25-30, and partial cds"
"U66061_cds3_at","TRY8 gene (trypsinogen E) extracted from Human germline T-cell receptor beta chain TCRBV17S1A1T, TCRBV2S1, TCRBV10S1P, TCRBV29S1P, TCRBV19S1P, TCRBV15S1, TCRBV11S1A1T, HVB relic, TCRBV28S1P, TCRBV34S1, TCRBV14S1, TCRBV3S1, TCRBV4S1A1T, TRY4, TRY5, TRY6, TRY7, TRY8, TCRBD1, TCRBJ1S1, TCRBJ1S2, TCRBJ1S3, TCRBJ1S4, TCRBJ1S5, TCRBJ1S6, TCRBC1, TCRBD2, TCRBJ2S1, TCRBJ2S2, TCRBJ2S3, TCRBJ2S4, TCRBJ2S5, TCRBJ2S6, TCRBJ2S7, TCRBC2, TCRBV20S1A1N2 genes from bases 452324 to 684973 (section 3 of 3)"
"U76388_at","Steroidogenic factor 1 mRNA"
"U84388_at","Death domain containing protein CRADD mRNA"
"U92027_at","Clone 61501 defective mariner transposon Hsmar2 mRNA sequence"
"X01703_at","Alpha-tubulin mRNA"
"X16546_at","RNS2 Ribonuclease 2 (eosinophil-derived neurotoxin; EDN)"
"X17093_at","HLA CLASS I HISTOCOMPATIBILITY ANTIGEN, F ALPHA CHAIN PRECURSOR"
"X55989_rna1_at","ECRP gene for eosinophil cationic related protein"
"X58399_at","L2-9 transcript of unrearranged immunoglobulin V(H)5 pseudogene"
"X69115_at","ZNF37A Zinc finger protein 37a (KOX 21)"
"X69654_at","RPS26 Ribosomal protein S26"
"X72475_at","GLUL Glutamate-ammonia ligase (glutamine synthase)"
"X87211_at","GB DEF = Anion exchange protein"
"X90530_at","GB DEF = RagB protein"
"X98296_at","Ubiquitin hydrolase"
"Z30643_at","GB DEF = Chloride channel (putative) 2139bp"
"Z30644_at","GB DEF = Chloride channel (putative) 2163bp"
"Z49105_at","HD21 mRNA"
"Z80783_at","GB DEF = H2B/l gene"
"Z80787_at","H4/j gene"
"J00314_at","mRNA fragment encoding beta-tubulin. (from clone D-beta-1)"
"L08904_at","H2K binding factor 2 (KBF2) mRNA"
"L35594_at","Autotaxin mRNA"
"L37112_at","AVPR1B Arginine vasopressin receptor 1B"
"M15395_at","SELL Leukocyte adhesion protein beta subunit"
"M24069_at","DNA-BINDING PROTEIN A"
"M25296_at","NPPB Natriuretic peptide precursor B"
"M25667_at","GAP43 Growth associated protein 43"
"U01337_at","ARAF1 V-raf murine sarcoma 3611 viral oncogene homolog 1"
"U03494_at","Transcription factor LSF mRNA"
"U04241_at","Homolog of Drosophila enhancer of split m9/m10 mRNA"
"U09587_at","GARS Glycyl-tRNA synthetase"
"U20499_at","Estrogen sulfotransferase mRNA"
"U35234_at","Protein tyrosine phosphatase sigma mRNA"
"U47677_at","Transcription factor E2F like protein [human, mRNA, 2492 nt]"
"X06318_at","PRKCB1 Protein kinase C, beta 1"
"X07730_at","APS Prostate specific antigen"
